Date,Type,Link
2024-09-26 11:44:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7244052420186505216?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7244052420186505216%2C7244711939258417155%29
2024-09-23 20:30:36,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7244033650638426113
2024-09-18 02:43:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7241855951601872896
2024-09-14 20:32:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7240260429606748160
2024-09-09 19:32:04,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7238957511381295104
2024-09-07 20:16:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A2784738-7237414242574827522
2024-09-05 15:11:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7230579419193499648
2024-09-05 15:11:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7237467741312475136
2024-09-04 11:57:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7236027512118480898
2024-09-04 00:07:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7236773498688266244
2024-09-03 16:28:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7236413647042875393
2024-09-01 19:58:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7235232224785125376
2024-08-31 20:02:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7234949827053191170
2024-08-30 00:48:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7235011921156997121
2024-08-28 19:49:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7234556734256594944
2024-08-26 16:43:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7232881810429374465
2024-08-23 00:39:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7232088472117784576
2024-08-16 21:44:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7229845576119418882
2024-08-16 03:29:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7228802552186753025
2024-08-07 14:52:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7226630836140343296
2024-08-06 15:19:26,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7152687140827533312
2024-08-06 15:19:22,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7226606934076858368
2024-08-06 15:19:11,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7226607113177890816
2024-08-05 19:50:19,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7226299657826578432
2024-08-05 19:43:58,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7226217033422548992
2024-08-04 01:17:01,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7225467330259025920
2024-08-02 18:53:17,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7225130737417568256
2024-08-01 19:28:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7224806956736098304
2024-08-01 02:42:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7224556628254019586
2024-07-30 23:54:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7224100252226596864
2024-07-29 01:26:12,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7222529906566475777
2024-07-29 01:25:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7221515114015801344
2024-07-29 01:23:19,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7222021898849689600
2024-07-24 19:48:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7221923716450955266
2024-07-20 13:53:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7217488484813418498
2024-07-15 13:25:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7213912666405302272
2024-07-15 13:18:35,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7216802296335093760
2024-07-15 13:16:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7218140031213830144
2024-07-15 13:14:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7213905976599425025
2024-07-14 17:48:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7218265091517927425
2024-07-11 15:58:04,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7217172961596743683
2024-07-04 13:46:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7213645820292673537
2024-06-25 11:21:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7210471608061206528
2024-06-15 15:52:38,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7207534966136537088
2024-06-13 12:17:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7206670473122729985
2024-06-05 12:39:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7197560944460234752
2024-06-05 12:38:24,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A951327-7199428679477653504
2024-06-05 12:36:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7204033108084473856
2024-06-01 22:23:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40949-7197444614503424000
2024-06-01 22:20:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7202476298542170112
2024-05-29 16:00:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7201585113069928448
2024-05-27 15:18:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7200839147564019713
2024-05-23 16:59:37,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A3901022-7195541341009825792
2024-05-22 16:29:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A13991789-7199034195094945793
2024-05-08 14:37:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7192149621186445312
2024-04-29 21:54:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7190495796423770112
2024-04-29 11:19:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A13991789-7187240048377909248
2024-04-29 11:18:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7187927790367690753
2024-04-29 01:58:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7183824335625740288
2024-04-25 18:06:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7186155656142344192
2024-04-25 18:06:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7189264594807181313
2024-04-23 19:37:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7188268490120658944
2024-04-23 19:24:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7187754347353493504
2024-04-23 19:23:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7186981621412020224
2024-04-22 15:56:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7187105719341531136
2024-04-19 21:58:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7186354551166267393
2024-04-16 15:49:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A13991789-7184334630441959424
2024-04-16 15:48:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7185683981420359680
2024-04-12 05:17:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7184313469528068096
2024-04-04 13:38:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7181266177510227972
2024-04-04 13:33:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7177982317808783361
2024-04-04 13:33:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7175051764470046720
2024-04-02 14:50:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7179075390479441920
2024-04-02 14:50:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7176576171604594689
2024-03-28 04:32:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A13991789-7178239754411409408
2024-03-26 15:02:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7178174903458705408
2024-03-15 14:06:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7174035082918146050
2024-03-15 14:06:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A13991789-7173117334713196544
2024-03-14 19:06:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A2852266-7173875463721873409
2024-03-14 18:16:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7174074407420653568
2024-03-10 20:35:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40949-7168983426954465280
2024-03-10 04:05:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40949-7169137891674185730
2024-03-07 19:40:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40949-7171119802168676354
2024-02-27 15:35:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7167840777660710914
2024-02-22 16:16:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7166392209372618752
2024-02-22 12:07:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40949-7164536646128922624
2024-02-20 19:15:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40949-7165661571120091136
2024-02-20 19:13:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7163933283242737664
2024-02-20 12:21:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40949-7164313157052706816
2024-02-19 00:15:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A23402-7164939669271433216
2024-02-16 01:06:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40949-7163575153942085632
2024-02-14 20:35:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40949-7163592600904552448
2024-02-14 01:43:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40949-7162470089433313280
2024-02-14 01:23:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7163225183980343296
2024-02-14 01:22:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40949-7163213268419887109
2024-02-13 14:12:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7159289837156491265
2024-02-13 14:11:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7162980845094440961
2024-02-13 14:10:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40949-7162506808379592706
2024-02-11 23:32:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A3990648-7162415476793356288
2024-02-11 23:31:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40949-7158558533678981120
2024-02-11 16:18:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40949-7162126964298907649
2024-02-11 16:10:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7162097693241102336
2024-02-11 16:10:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40949-7157412691920273409
2024-02-11 16:09:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7162470963991732224
2024-02-09 17:18:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40949-7156698273842442240
2024-02-08 16:20:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40949-7161018231967690752
2024-02-08 16:20:18,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7161379246571982848
2024-02-06 19:27:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40949-7158891585240240128
2024-02-05 22:30:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40949-7157779923468779520
2024-02-05 19:34:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40949-7157410718500225024
2024-02-05 18:25:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40949-7157787104293347328
2024-02-03 16:26:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40949-7157775819115839488
2024-02-02 20:17:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A3990648-7159153488063602688
2024-02-01 20:53:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7158917370571276288
2024-02-01 13:59:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AarticleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7155988107463409664%2C7155988109199867904%29?commentUrn=urn%3Ali%3Acomment%3A%28articleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7155988107463409664%2C7155988109199867904%29%2C7158166468906422272%29
2024-01-26 14:51:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A13927028-7152380514430005248
2024-01-25 22:36:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40949-7155521980476055552
2024-01-22 16:29:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7150825341010288640
2024-01-17 23:34:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7153347793800118272
2024-01-17 19:44:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7153146911003181056
2024-01-15 15:11:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7118251391592054784
2024-01-15 15:11:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7150537477378736128
2024-01-15 14:21:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7152050994636304384
2024-01-14 20:41:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40949-7151262613027377152
2024-01-03 16:48:38,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7147939273210548224
2024-01-03 14:05:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7148122782168403968
2023-12-30 18:15:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7146909299494027264
2023-12-29 14:11:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7143654848003993601
2023-12-27 18:52:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7143601064003436546
2023-12-25 17:21:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7143117920586350593
2023-12-22 23:15:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7143978618589704192
2023-12-13 02:20:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7140438367187501058
2023-12-07 14:27:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7137675643542016000
2023-11-28 02:31:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7133146022590955521
2023-11-23 16:49:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7133436544979230721
2023-11-23 16:47:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7133475639776456706
2023-11-21 01:25:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7132348397193179136
2023-11-15 21:31:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7125924812949987328
2023-11-06 22:19:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7127372916568055809
2023-11-04 04:14:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A25827-7126089678377644033
2023-11-04 04:12:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121125417465307136
2023-11-04 04:11:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7126393645229821952
2023-10-31 17:37:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7124896886280396802
2023-10-28 19:31:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7124040655948935168
2023-10-24 19:52:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7122398195204124672
2023-10-17 00:57:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7119698567014830080
2023-10-17 00:56:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7119670120557228032
2023-10-15 14:22:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7119020473732018176
2023-10-13 16:03:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7118228661798858752
2023-10-12 23:14:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7118097494009384960
2023-10-11 22:50:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7117556891408310272
2023-10-10 03:50:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A40949-7117214716732547072
2023-10-08 15:00:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7116701046764171264
2023-09-29 17:47:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112173601981624321
2023-09-29 17:46:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7111763649358159872
2023-09-29 17:40:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A13991789-7113332617600503808
2023-09-27 14:40:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7112559651208003584
2023-09-20 14:35:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7108470066567880705
2023-09-20 14:32:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7109616388394164224
2023-09-18 13:18:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7109179437505462272
2023-09-15 01:30:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7104922196266950658
2023-09-14 17:38:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7105063321682251776
2023-09-14 17:38:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7105161156352204801
2023-09-12 14:29:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7106350653165240320
2023-09-12 14:28:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7106962084185190400
2023-09-12 14:28:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7106344019961532416
2023-09-10 00:14:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7106150819544121344
2023-09-10 00:14:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A13991789-7101904823909785601
2023-09-10 00:12:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7098540906156363777
2023-09-10 00:12:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7098987321072455680
2023-09-10 00:12:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7106340525011582976
2023-09-08 15:36:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7105514958838198272
2023-09-04 23:16:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7004450282730377217
2023-09-04 23:16:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6977806106530091012
2023-09-04 23:15:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7104602681045831680
2023-09-01 15:33:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7103396216201195521?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7103396216201195521%2C7103398700307111937%29
2023-08-31 12:29:41,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7099195717772013568
2023-08-31 12:28:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7102879151367331840
2023-08-31 12:26:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7098115859625168897
2023-08-31 12:14:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7102676410611154944
2023-08-29 20:15:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7089992356313067522
2023-08-29 19:59:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7100468631750201344
2023-08-29 15:49:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7101988714725216256
2023-08-23 20:02:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7100148758964772865
2023-08-20 21:43:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7099059409531650049
2023-08-17 13:26:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7097209706938523648
2023-08-09 18:36:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7091772050205237249
2023-08-04 23:54:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7093155877087510528
2023-07-31 12:23:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7090685946555224064
2023-07-29 20:03:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7090390174865448961
2023-07-27 14:57:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7088965786186227712
2023-07-21 21:33:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7088209847938113536
2023-07-21 21:32:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7088258141607378948
2023-07-21 18:38:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7087452603189448705?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7087452603189448705%2C7087538607720189952%29
2023-07-21 18:36:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7087452603189448705
2023-07-21 18:18:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7088178331631644674
2023-07-18 00:20:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7086015325606989824
2023-07-18 00:06:09,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7085368560604131328
2023-07-17 23:30:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7001692476398788608
2023-07-17 23:30:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7086164195301281792
2023-07-17 23:27:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7085692821747154944
2023-07-17 19:38:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7084546958656163840
2023-07-11 13:44:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7083779782932332544
2023-07-11 12:02:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7083109805682225152
2023-07-11 01:21:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7084139099200049152
2023-07-10 22:15:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7082969376236150785
2023-07-06 01:01:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A13991789-7082125648537743360
2023-06-26 12:16:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7078258774976647168
2023-06-18 22:55:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7072216627529822208
2023-06-18 18:46:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7075442759288954880
2023-06-15 14:53:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7074404567639068672
2023-06-08 15:07:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7071839677648904193
2023-06-06 00:42:42,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7071191574382026752
2023-05-27 17:52:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7064228143175200769
2023-05-27 13:10:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7066242902175191040
2023-05-27 13:09:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7067838133823766528
2023-05-27 13:00:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7067860385009160192
2023-05-24 19:46:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7062109038066487297
2023-05-24 19:46:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7065831681491939328
2023-05-24 14:11:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7066901255863848960
2023-05-23 03:15:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7064620890138808320
2023-05-23 03:12:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7064392831271858176
2023-05-22 13:58:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7064994184184647681
2023-05-20 21:52:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7045159783015821312
2023-05-20 21:52:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7059355712547643392
2023-04-27 10:44:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7056943046117986305
2023-04-27 10:43:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7056106268452614144
2023-04-27 10:43:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7056383964608958464
