Ad clicked Date,Ad Title/Id
2025/10/12 00:36:12 UTC,644148836
2026/06/12 11:36:44 UTC,1291895614
2025/10/12 00:36:27 UTC,644148836
2026/06/11 12:04:34 UTC,643694416
2025/08/26 03:45:56 UTC,720335396
2026/06/11 12:04:45 UTC,643694416
2025/12/15 16:12:34 UTC,933864103
2026/06/07 23:11:30 UTC,1291895614
2025/08/21 11:09:08 UTC,720335396
2026/06/07 23:11:35 UTC,1291895614
2025/12/15 16:12:35 UTC,933864103
2026/06/07 23:11:37 UTC,1291895614
2025/12/05 03:32:38 UTC,508889354
2026/06/07 23:11:41 UTC,1291895614
